parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0,0,56342,1,0,30.411908973567762,30.067072612712558,13.395568628699136,90.41689131373542,7.953589120893119e-06,7.867813110351562e-06,2.384185791015625e-07,9.632110595703125e-05
