parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0,0,46620,98,0,92.85666616974419,29.460105350413656,4.828381740064414,36383.09817458572,8.19768779096615e-06,8.106231689453125e-06,7.152557373046875e-07,2.7894973754882812e-05
