parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,36,34479,2,12602,32.42601678422608,31.776572503191144,8.982206353468538,88.04135767964783,0.012035740377860062,0.01083219051361084,0.0008192062377929688,0.11753988265991211
1.7782794100389228,34,38401,4,8680,32.291792358975,31.68572578836679,7.66003889638964,83.992966192458,0.008149805904020068,0.006504178047180176,0.0007641315460205078,0.10977029800415039
3.1622776601683795,33,41965,5,5116,32.45238684947112,31.802039404982978,7.654960187327188,86.13456817459597,0.004951115911018634,0.0034427642822265625,0.0007700920104980469,0.09494924545288086
5.623413251903491,34,44717,4,2364,32.3237856439386,31.809544553752765,4.3091575880888655,83.41764999907471,0.002677809977492412,0.0013720989227294922,0.0007717609405517578,0.048856496810913086
10.0,33,46142,5,939,32.42227974969581,31.827180220489378,6.668078582674344,95.44320078094397,0.0015339301182673527,0.0008933544158935547,0.0007693767547607422,0.015421867370605469
17.78279410038923,34,46762,4,319,32.641056273198274,32.036697025980956,10.172830875629009,91.67872158950902,0.0011229337529933198,0.0008800029754638672,0.0007021427154541016,0.014285087585449219
31.622776601683793,26,46978,12,103,32.78356952945121,32.03366560623497,6.375365654783928,89.91633337715561,0.0009608338975672246,0.0008761882781982422,0.0007014274597167969,0.012317419052124023
56.23413251903491,13,47043,25,38,32.723722519867984,31.91816000657461,2.082131099451,113.86357533562274,0.0009041495877279978,0.0008721351623535156,0.0007038116455078125,0.009471893310546875
100.0,8,47075,30,6,32.81248207561705,31.922415491218686,2.08213109898306,113.85090515600383,0.0008979864089266563,0.0008709430694580078,0.0007023811340332031,0.013391971588134766
177.82794100389228,4,47080,34,1,32.989494288186044,32.001068785276146,2.08213109898306,114.59572097096857,0.0008929686928731915,0.0008703470230102539,0.0006999969482421875,0.012682437896728516
316.22776601683796,2,47081,36,0,33.03033719034174,32.024090721542,2.08213109898306,108.85272353549146,0.0008843208490924242,0.0008702278137207031,0.0007059574127197266,0.007253408432006836
562.341325190349,1,47081,37,0,33.140697397096474,32.036697025980956,2.08213109898306,156.3942057872545,0.000883863132245802,0.0008697509765625,0.0007042884826660156,0.01281428337097168
1000.0,0,47081,38,0,33.29096813774199,32.036697025980956,2.08213109898306,228.34164753202094,0.0008818687666847741,0.0008695125579833984,0.0007030963897705078,0.00597691535949707
