parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,72,7323,6,3513,34.78900090664835,29.34578111013807,6.363052609729608,530.0837193923282,0.011084089022196696,0.011757969856262207,0.000823974609375,0.01888585090637207
1.7782794100389228,72,8037,6,2799,34.64167280484233,29.50056487074486,5.586242622830307,550.206571003108,0.008610869596104421,0.008933424949645996,0.0008106231689453125,0.01761007308959961
3.1622776601683795,73,8890,5,1946,33.920669338778545,29.36506793352305,5.586515846382201,548.4789941672592,0.005892136853612112,0.004962325096130371,0.0007808208465576172,0.016106128692626953
5.623413251903491,72,9674,6,1162,33.96482484253363,30.160099043464903,2.8994457674998655,465.0593100851754,0.0037424857031085534,0.002686738967895508,0.0007636547088623047,0.017274856567382812
10.0,72,10182,6,654,33.93358788260602,30.17649797713694,2.352474395121803,546.9129416425938,0.0024821686887455557,0.001469254493713379,0.0007681846618652344,0.01670074462890625
17.78279410038923,72,10544,6,292,34.13097708510417,30.282341244703304,2.353243567445666,455.518470914526,0.0015864058169062266,0.000886082649230957,0.0007643699645996094,0.01321721076965332
31.622776601683793,65,10677,13,159,34.47584982046939,30.76301641174323,0.820888212380499,454.68576471065614,0.0012902428290087306,0.0008254051208496094,0.0007636547088623047,0.012437105178833008
56.23413251903491,45,10742,33,94,35.57623368845324,31.488530797144747,0.824095799032719,380.7492414123765,0.001111540251863217,0.0008242130279541016,0.0007610321044921875,0.012029170989990234
100.0,23,10792,55,44,34.81993042585604,31.416177607901254,0.8246460538980855,288.66481782125146,0.0009722831006535513,0.0008227825164794922,0.0007646083831787109,0.010754823684692383
177.82794100389228,11,10813,67,23,35.08164985512746,31.518482039681036,0.8246460546711187,220.55716632517644,0.0008979636038134912,0.0008211135864257812,0.0007610321044921875,0.009896516799926758
316.22776601683796,5,10824,73,12,34.95838678201496,31.63675054293027,0.8246460546711187,216.88365092119395,0.0008715184148914086,0.0008208751678466797,0.000759124755859375,0.008326292037963867
562.341325190349,1,10833,77,3,35.20315754917031,31.813596440859023,0.8246460541557632,216.88365092041417,0.000828972119771078,0.0008199214935302734,0.0007586479187011719,0.003374338150024414
1000.0,1,10834,77,2,35.20396630107115,31.813596440859023,0.8246460546711187,216.88365092041417,0.0008401913557223931,0.0008203983306884766,0.0007598400115966797,0.005834341049194336
