parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
50,0,7839,0,8,34.568585142796714,32.542771288043085,14.77460853427394,253.4185859898919,0.09522648613051612,0.09427738189697266,0.05733537673950195,0.19033527374267578
75,0,7846,0,1,34.658066085002844,32.52361481303892,14.773962760761217,253.4185859898919,0.09289425434452472,0.09369218349456787,0.058045148849487305,0.19826126098632812
