parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
50,93,53155,159,183,31.609744771843353,30.422057892996325,1.8075904351793286,100.67704560579334,0.08532722187637996,0.07725167274475098,0.031378984451293945,0.163330078125
75,66,53305,186,33,31.808947329360606,30.48443365992358,1.8504049136005278,100.67704560112773,0.07867019283032543,0.07633519172668457,0.026506423950195312,0.15706443786621094
