parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,250,30102,30,23208,30.61824710621619,29.296653352122604,2.0763801835800866,111.62628911622939,0.01138459461804252,0.01153707504272461,0.0017845630645751953,0.021135330200195312
1.7782794100389228,250,30771,30,22539,30.536954599806908,29.353084084366046,2.443779775699844,87.72631995655387,0.010823931618415066,0.011010169982910156,0.001771688461303711,0.019155502319335938
3.1622776601683795,248,31625,32,21685,30.45916199337727,29.35978737935394,2.1659587454636773,87.72617573431691,0.010111466214841287,0.010181188583374023,0.0016973018646240234,0.018254518508911133
5.623413251903491,245,32633,35,20677,30.531361014514566,29.386135414686038,2.4439921541943894,87.72617573961955,0.009560203162710694,0.00962066650390625,0.0013661384582519531,0.01833653450012207
10.0,245,33916,35,19394,30.522556754114962,29.52743528197079,0.5572580485953583,87.69107141517618,0.008875370254773236,0.00891256332397461,0.001687765121459961,0.019052505493164062
17.78279410038923,239,35471,41,17839,30.617491421281564,29.480938913108446,0.5480952994304642,118.47223087935967,0.008107059108471997,0.007870197296142578,0.0007834434509277344,0.0189054012298584
31.622776601683793,242,37410,38,15900,30.543589959008223,29.181610725831675,0.9655008850369282,103.60066023434672,0.0072861074083759945,0.007112741470336914,0.0007679462432861328,0.018736600875854492
56.23413251903491,239,39870,41,13440,30.465984715584725,29.07627799175672,1.0030980616266723,115.29740076181075,0.0063194782902334014,0.005942344665527344,0.0007576942443847656,0.015324115753173828
100.0,235,43142,45,10168,30.32682733269326,29.040457821468614,1.25622089706368,97.48335246782145,0.004859565027283683,0.004554271697998047,0.0007271766662597656,0.015029191970825195
177.82794100389228,222,48113,58,5197,30.532995032356173,29.312114779038076,1.729353810490906,97.81907588385049,0.0026776656572890935,0.0022394657135009766,0.0007216930389404297,0.015535831451416016
316.22776601683796,119,53018,161,292,31.47931484962764,30.244690419735356,1.7024602327934915,84.64923279011524,0.0009045745248350027,0.0007946491241455078,0.0007214546203613281,0.005979061126708984
562.341325190349,17,53306,263,4,31.88664486296562,30.627474966682286,1.7019771897814993,100.67700879894073,0.0007985341669217375,0.0007834434509277344,0.0006916522979736328,0.0058553218841552734
1000.0,1,53310,279,0,31.942625337148584,30.666577424123687,1.7019771934766121,100.67704562526039,0.0007925357800272438,0.000782012939453125,0.0006864070892333984,0.006267070770263672
