parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,120,51855,9,21292,33.156872502895474,33.03354028926857,8.814013731910137,66.8011258060902,0.014906660908233749,0.014711856842041016,0.00353240966796875,0.0361630916595459
1.7782794100389228,120,58191,9,14956,32.783854048708285,32.669362678251886,12.700020775801272,62.84722411315486,0.010475143154324683,0.010046243667602539,0.0014863014221191406,0.0276792049407959
3.1622776601683795,120,65610,9,7537,32.51488816776169,32.3810115909242,12.689445777700442,68.43674578339247,0.005543004820228585,0.004653215408325195,0.0008211135864257812,0.027977943420410156
5.623413251903491,119,70682,10,2465,32.11992758814496,31.89451708655526,11.556547733543947,80.17174465269049,0.0023581800163823426,0.0014739036560058594,0.00077056884765625,0.026221275329589844
10.0,119,72405,10,742,31.992681974563645,31.704648452085532,11.49487609728898,80.17284555761842,0.0013878004498685246,0.0009362697601318359,0.0007727146148681641,0.024408578872680664
17.78279410038923,118,72900,11,247,31.842704847792515,31.646519014076492,8.624765976329227,77.4434443708008,0.0011404780230582655,0.0009295940399169922,0.0007464885711669922,0.04226803779602051
31.622776601683793,107,73035,22,112,31.882269591443166,31.69716222760814,5.881617453834979,77.44344437358458,0.0010327165377043799,0.000926971435546875,0.0007452964782714844,0.02146291732788086
56.23413251903491,61,73129,68,18,32.01975193844134,31.730251752745268,5.9161470715795765,65.6611275389395,0.000980328523576466,0.0009253025054931641,0.0007426738739013672,0.012488365173339844
100.0,32,73145,97,2,32.150460969666746,31.749758068002055,5.9161470715795765,73.80705999180151,0.0009353754842157595,0.0009245872497558594,0.0007519721984863281,0.0027282238006591797
177.82794100389228,16,73146,113,1,32.30588924664936,31.759350823030463,5.916147071189285,93.69033681637876,0.0009281668283535122,0.0009243488311767578,0.0007448196411132812,0.002162456512451172
316.22776601683796,8,73147,121,0,32.46418713327711,31.812549488658476,5.920316697545092,93.69033681637876,0.0009240930880642268,0.0009243488311767578,0.0007424354553222656,0.0020983219146728516
562.341325190349,3,73147,126,0,32.511561454438414,31.81639668769378,5.920316697545092,93.69033681637876,0.000936244598309474,0.0009241104125976562,0.0007457733154296875,0.012919902801513672
1000.0,3,73147,126,0,32.511561454438414,31.81639668769378,5.920316697545092,93.69033681637876,0.0009273010141709272,0.0009238719940185547,0.0007479190826416016,0.012764930725097656
