parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0,0,73153,123,0,33.12602030789878,31.84506828258603,5.920316695671663,418.23365681117923,7.822026843430674e-06,7.867813110351562e-06,2.384185791015625e-07,3.3855438232421875e-05
