parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
50,17,82724,10,95,32.686953138614,32.51801490047609,0.7222826933115777,72.51832534759252,0.09377573380428078,0.08996367454528809,0.05884718894958496,0.34737396240234375
75,20,82810,7,9,32.64857258467479,32.47517573271787,1.8320369489062063,82.18649450579706,0.09098932089003842,0.08969998359680176,0.05449032783508301,0.3291199207305908
