parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0,22,24588,0,0,29.701671210353,29.59730840694569,13.12434981863747,116.65054586642091,0.0004622848933735068,0.0004608631134033203,0.00043010711669921875,0.0012392997741699219
