parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,91,12166,17,4775,44.98591919284568,32.69374284711232,4.718673559084388,1055.6421203286482,0.013127326423471624,0.012795090675354004,0.0021049976348876953,0.031235694885253906
1.7782794100389228,93,13270,15,3671,44.828892644893415,32.86264575797962,6.169645939777329,1048.3370044271153,0.009946319189938631,0.009137749671936035,0.0008695125579833984,0.028626680374145508
3.1622776601683795,91,14476,17,2465,44.473898168018636,32.7797998787751,3.5934984781810915,1049.940428742694,0.006748817725615068,0.005401611328125,0.0007653236389160156,0.02343916893005371
5.623413251903491,91,15412,17,1529,44.469360889878956,33.85228373641098,5.024440868244499,1062.394292901774,0.004387000474062833,0.0026633739471435547,0.0007395744323730469,0.022369384765625
10.0,91,16057,17,884,44.22462168234902,34.57055687035536,4.0514485523880905,1027.420302011405,0.002925544435327703,0.0014243125915527344,0.0007450580596923828,0.01869058609008789
17.78279410038923,89,16466,19,475,44.7314523679363,35.024555413494866,4.095385413099171,1027.1956615144647,0.001999421553178267,0.0009409189224243164,0.0007410049438476562,0.015430688858032227
31.622776601683793,77,16709,31,232,44.61813684559845,35.01447062306932,4.258747696976776,950.0445261693887,0.0014755574139681728,0.0009226799011230469,0.0007412433624267578,0.012901067733764648
56.23413251903491,54,16810,54,131,44.11282657283598,35.42787193380473,3.2584716834280747,789.2776612316619,0.0012224798852747136,0.0009162425994873047,0.0007374286651611328,0.01107025146484375
100.0,15,16849,93,92,45.48921504357748,35.61386334098333,3.2584716814854766,789.277661232367,0.0011031568050384522,0.0008997917175292969,0.0007431507110595703,0.013664484024047852
177.82794100389228,3,16885,105,56,44.826984364236786,35.6483142429176,3.2584716814854766,787.2679247587947,0.0009994815696369517,0.0008906126022338867,0.0007424354553222656,0.009420633316040039
316.22776601683796,2,16900,106,41,44.81915729608594,35.80083659471715,3.2584716834280747,782.5663307729195,0.0009592457251115279,0.0008882284164428711,0.0007328987121582031,0.008382797241210938
562.341325190349,1,16928,107,13,42.800801374397416,35.800836594876806,3.258471680336571,385.05416640453086,0.0009319825605912642,0.0008864402770996094,0.0007321834564208984,0.005787372589111328
1000.0,0,16940,108,1,42.1961902811868,35.800836596428404,3.2584716814854766,337.50256761536104,0.0008876161141829057,0.0008842945098876953,0.0007443428039550781,0.0016701221466064453
