parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
50,36,73507,17,157,32.84516008923983,32.50783064832551,6.783275755601505,125.35641194501325,0.09425668774019692,0.08815240859985352,0.036661386489868164,0.18769383430480957
75,37,73643,16,21,33.043402597595026,32.60313733601804,2.3393038590078787,125.29053646908045,0.08947544155489419,0.08792734146118164,0.03572583198547363,0.1773827075958252
