parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,38,25283,2,21519,30.689244459156484,30.018778761669342,6.277942826279999,70.89003933912686,0.015010627162573004,0.015016317367553711,0.006359100341796875,0.02332162857055664
1.7782794100389228,38,25533,2,21269,30.711124422738596,30.12248963300815,5.435373994925116,70.89003934057372,0.014681409003291922,0.0147857666015625,0.005654573440551758,0.022019386291503906
3.1622776601683795,38,25832,2,20970,30.70281810819553,30.156106021402124,6.277942833373015,70.89003934009143,0.013997319622226181,0.014034509658813477,0.0040760040283203125,0.02158665657043457
5.623413251903491,38,26250,2,20552,30.6960556444396,30.189856015079663,6.277942877204657,70.89003937856262,0.013617291900932983,0.013744354248046875,0.0025038719177246094,0.02039361000061035
10.0,38,26652,2,20150,30.70510047566455,30.23339266279128,4.3819292595646555,70.89010331308144,0.013168477235477212,0.013314485549926758,0.0007970333099365234,0.021918535232543945
17.78279410038923,38,27167,2,19635,30.736190724706322,30.219025840413522,4.3819292583063625,69.70900607238215,0.012739541864550463,0.012945413589477539,0.0007929801940917969,0.020413875579833984
31.622776601683793,38,27688,2,19114,30.711689555473402,30.213209112461605,3.728314636930844,69.7081082956792,0.012269937875604785,0.012459278106689453,0.0007908344268798828,0.020669937133789062
56.23413251903491,38,28584,2,18218,30.706956544983274,30.218281512513062,8.738013424795797,67.80369908745321,0.011600586179801618,0.011800289154052734,0.0007889270782470703,0.025068283081054688
100.0,38,30629,2,16173,30.662307527815994,30.24750789227931,7.176837895230892,72.75689303448813,0.010182488314103615,0.010344505310058594,0.0007910728454589844,0.019199132919311523
177.82794100389228,37,37683,3,9119,30.343116671237954,30.01131828844066,5.675429696665867,72.67535533424221,0.005665332253670459,0.006478071212768555,0.0007872581481933594,0.015193462371826172
316.22776601683796,0,46729,40,73,30.24999994152476,29.569619722201637,5.141133818807344,94.59840725252049,0.0008260827887718375,0.0008058547973632812,0.0007755756378173828,0.0025267601013183594
562.341325190349,0,46802,40,0,30.234777544325265,29.560663585492968,5.141133819882278,94.59840725132081,0.0008026273708778406,0.00080108642578125,0.0007681846618652344,0.0016498565673828125
1000.0,0,46802,40,0,30.234777544325265,29.560663585492968,5.141133819882278,94.59840725132081,0.0008021247503423536,0.00080108642578125,0.0007617473602294922,0.0016477108001708984
