parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,43,26080,6,8724,30.728162110305252,29.829662169480507,13.829925174825885,86.26618810876283,0.008301418622334798,0.008329629898071289,0.0008194446563720703,0.01740264892578125
1.7782794100389228,43,29368,6,5436,30.681238987264177,29.932143986483748,14.202047157946438,90.38130125228142,0.005196091788155692,0.00403749942779541,0.0007786750793457031,0.017051219940185547
3.1622776601683795,43,32083,6,2721,30.81037131411158,30.225480752394486,13.953213109581771,84.57939306230654,0.0029113285882132393,0.001562952995300293,0.0007762908935546875,0.01615619659423828
5.623413251903491,43,33461,6,1343,30.977872952920936,30.419389594715255,14.105795953808524,70.50176205594826,0.0018205549603416806,0.0008752346038818359,0.0007784366607666016,0.016324996948242188
10.0,43,34323,6,481,31.374104543123554,30.74916534114794,9.017007461486113,71.32339958074589,0.0011726311274937221,0.0008227825164794922,0.0007688999176025391,0.014501094818115234
17.78279410038923,43,34639,6,165,31.85215642589126,31.01558097145823,8.762206480146228,71.32339777736821,0.0009671424684070405,0.0008192062377929688,0.0007615089416503906,0.012400150299072266
31.622776601683793,37,34719,12,85,32.27744453360871,31.097964412151068,8.762206480744135,76.69690954236725,0.000903276488894508,0.0008178949356079102,0.0007560253143310547,0.01120448112487793
56.23413251903491,20,34767,29,37,32.714020825579034,31.102138683739444,8.76220648278178,83.83779581815023,0.0008606758571806408,0.0008168220520019531,0.0007607936859130859,0.010605096817016602
100.0,3,34783,46,21,33.14111204651585,31.119739996512706,8.762206480744135,90.67075944786271,0.0008486956641787575,0.0008158683776855469,0.0007567405700683594,0.009318351745605469
177.82794100389228,0,34789,49,15,33.25017711768234,31.145283563906172,8.762206482482824,104.37185099122013,0.0008348210652669271,0.0008155107498168945,0.0007555484771728516,0.00787043571472168
316.22776601683796,0,34796,49,8,33.254928049881855,31.145283563906172,8.76220648044518,104.37185099122013,0.0008288108734857469,0.0008158683776855469,0.0007612705230712891,0.006623029708862305
562.341325190349,0,34803,49,1,33.25501538757173,31.145283563906172,8.76220648044518,104.37185099122013,0.0008225795200892857,0.0008158683776855469,0.0007565021514892578,0.0015821456909179688
1000.0,0,34804,49,0,33.2713567970727,31.163134784906692,8.76220648044518,104.37185099122013,0.0008195693152291434,0.0008158683776855469,0.0007567405700683594,0.001020669937133789
