parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,61,51141,4,22511,31.65960267964218,31.656687662496108,7.6490422973394,86.70436697497686,0.011529041488389463,0.01187896728515625,0.001249551773071289,0.02270364761352539
1.7782794100389228,62,56612,3,17040,31.610671424122373,31.59883863223061,10.70260051604793,85.04334511166518,0.008388641145494249,0.008349180221557617,0.0007731914520263672,0.020156383514404297
3.1622776601683795,62,63903,3,9749,31.773841732358566,31.769175197177237,3.3995472004462473,77.99467327809892,0.004857243547117076,0.004060864448547363,0.0007722377777099609,0.01889181137084961
5.623413251903491,62,69936,3,3716,32.11434273494413,32.048835466263235,6.925469415055849,77.87938882990636,0.002287782447925512,0.0013551712036132812,0.0007765293121337891,0.01591658592224121
10.0,62,72297,3,1355,32.3443389040511,32.33626789423447,5.390148547154467,77.85816841624785,0.0013564761710051752,0.0008717775344848633,0.0007700920104980469,0.013936996459960938
17.78279410038923,61,73195,4,457,32.60191700750597,32.445542910367855,4.597060559206768,77.57669619369887,0.0010176965004004143,0.0008640289306640625,0.0007569789886474609,0.011070966720581055
31.622776601683793,46,73549,19,103,32.93888759242663,32.599718796027425,2.3393038590078787,79.0161335068907,0.0008938438074600294,0.0008543729782104492,0.0007357597351074219,0.006051301956176758
56.23413251903491,26,73630,39,22,33.19152593086225,32.68213257731126,2.3393038593025777,89.24580337088321,0.0008645647389877246,0.0008515119552612305,0.0007083415985107422,0.0058901309967041016
100.0,7,73650,58,2,33.50720328217223,32.715700557987155,2.3393038585423573,101.30521243842345,0.000850943666725343,0.0008500814437866211,0.0007085800170898438,0.005941629409790039
177.82794100389228,1,73652,64,0,33.624529604129805,32.72638478753986,2.3393038585423573,126.68326279511678,0.0008488378662993943,0.0008492469787597656,0.0006973743438720703,0.0057048797607421875
316.22776601683796,0,73652,65,0,33.65489639986611,32.72638478753986,2.3393038585423573,126.68326279511678,0.0008457760879958885,0.0008499622344970703,0.0006997585296630859,0.0010781288146972656
562.341325190349,0,73652,65,0,33.65489639986611,32.72638478753986,2.3393038585423573,126.68326279511678,0.0008502612367344364,0.0008492469787597656,0.0007073879241943359,0.006035327911376953
1000.0,0,73652,65,0,33.65489639986611,32.72638478753986,2.3393038585423573,126.68326279511678,0.0008459900888267923,0.0008497238159179688,0.0006966590881347656,0.00125885009765625
