parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
50,9,39580,0,22,28.98707931560646,28.615845027675164,8.537169130850847,54.901493331832796,0.06905200046744944,0.06861114501953125,0.03609895706176758,0.13893628120422363
75,8,39598,1,4,29.064807980761078,28.643843740995077,8.537169130850847,59.11554572733944,0.06823136097441869,0.06815123558044434,0.029900312423706055,0.12932753562927246
