parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,34,49427,0,14785,31.094566190589465,31.333146222912994,14.039351819512389,50.70618033935167,0.008978953758656354,0.007987022399902344,0.0008363723754882812,0.07612776756286621
1.7782794100389228,34,54887,0,9325,30.933152457169935,31.275756872955238,10.362067148295985,50.70943795183394,0.005631470114765283,0.00458526611328125,0.0007960796356201172,0.08494734764099121
3.1622776601683795,34,59911,0,4301,30.851287049231505,31.055372143791534,11.606061279369998,47.826744034868504,0.0028131436854518716,0.0019459724426269531,0.00078582763671875,0.04628705978393555
5.623413251903491,34,62779,0,1433,30.799047343272534,30.946000511227783,12.459144466088896,51.42629035577327,0.0014547441654026475,0.0009057521820068359,0.0007765293121337891,0.013307571411132812
10.0,34,63771,0,441,30.917390626828862,31.076916994316193,11.079149816573274,49.746394415817264,0.00103925304128791,0.0008788108825683594,0.0007779598236083984,0.007932901382446289
17.78279410038923,34,64060,0,152,31.038956535595915,31.144610139944007,11.326840748766529,53.584931712693205,0.0009332093755908258,0.0008714199066162109,0.0007789134979248047,0.00717473030090332
31.622776601683793,31,64149,3,63,31.045342208402037,31.13004590400773,10.776855859354052,53.584931427090766,0.0009049087088869477,0.0008704662322998047,0.0007784366607666016,0.00222015380859375
56.23413251903491,23,64194,11,18,30.997702212360185,31.123740825697574,8.1776311168965,60.18747831988596,0.0008860677234125742,0.0008578300476074219,0.0007760524749755859,0.0022313594818115234
100.0,8,64210,26,2,30.995531972874904,31.117354037486756,8.177631043196461,71.7267273958379,0.0008771382703744307,0.0008525848388671875,0.0007772445678710938,0.0016994476318359375
177.82794100389228,1,64211,33,1,30.991925038577357,31.113883162911172,8.17763104258807,71.7267273958379,0.0008791029551906344,0.0008518695831298828,0.0007777214050292969,0.0061452388763427734
316.22776601683796,0,64212,34,0,30.99218635049143,31.11388316293042,8.17763104258807,71.72672739469313,0.0008721196447625978,0.0008509159088134766,0.0007770061492919922,0.0013780593872070312
562.341325190349,0,64212,34,0,30.99218635049143,31.11388316293042,8.17763104258807,71.72672739469313,0.0008713116779948096,0.0008492469787597656,0.0007748603820800781,0.005638599395751953
1000.0,0,64212,34,0,30.99218635049143,31.11388316293042,8.17763104258807,71.72672739469313,0.0008724752343036296,0.0008497238159179688,0.0007748603820800781,0.0060901641845703125
