parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,39,41472,0,9642,32.97184900491905,32.586546791174065,8.66944691302006,86.51971865048861,0.009566041036916616,0.00795137882232666,0.0008609294891357422,0.02966165542602539
1.7782794100389228,39,44872,0,6242,33.071787178229876,32.620644486962405,8.511351667314523,85.6008842403491,0.006278968657167575,0.004438281059265137,0.0008020401000976562,0.02732229232788086
3.1622776601683795,39,47910,0,3204,33.32269293715758,33.18848621966759,11.52839953774908,85.37505286413902,0.0035401662698569007,0.0026172399520874023,0.0008053779602050781,0.023881912231445312
5.623413251903491,39,49727,0,1387,33.43197231997296,33.618977306148345,5.8799913275449125,85.37510015729838,0.001996120896202307,0.0013644695281982422,0.0007824897766113281,0.02332282066345215
10.0,39,50553,0,561,33.861665295614635,33.63216290807659,5.852078218513362,85.22025833216799,0.0013310421769992232,0.0009305477142333984,0.0007684230804443359,0.0217282772064209
17.78279410038923,35,50928,4,186,34.58626617260433,33.90125279686999,2.6619929931611406,73.09003103714751,0.0010678716741811733,0.0009199380874633789,0.0007727146148681641,0.013163089752197266
31.622776601683793,27,51082,12,32,35.35276844201231,34.207023514996855,2.4632715567166237,87.63645493627759,0.0009618654799537537,0.0009160041809082031,0.0007681846618652344,0.006858348846435547
56.23413251903491,11,51107,28,7,35.825614362027544,34.17619838034003,2.4632715567166237,132.8171705248598,0.0009482885701968647,0.0009113550186157227,0.0007703304290771484,0.01233816146850586
100.0,1,51114,38,0,36.028001082904375,34.253380190534656,2.4632715567166237,132.8171705248598,0.0009175927494280635,0.0009105205535888672,0.0007703304290771484,0.005537748336791992
177.82794100389228,0,51114,39,0,36.05658446778747,34.28337299922436,2.4632715567166237,132.8171705248598,0.0009150977332751972,0.0009115934371948242,0.0007677078247070312,0.0018341541290283203
316.22776601683796,0,51114,39,0,36.05658446778747,34.28337299922436,2.4632715567166237,132.8171705248598,0.0009107186009708685,0.000910639762878418,0.0007693767547607422,0.001749277114868164
562.341325190349,0,51114,39,0,36.05658446778747,34.28337299922436,2.4632715567166237,132.8171705248598,0.000907893188464375,0.0009084939956665039,0.0007696151733398438,0.0016415119171142578
1000.0,0,51114,39,0,36.05658446778747,34.28337299922436,2.4632715567166237,132.8171705248598,0.0009074980458512474,0.0009088516235351562,0.0007660388946533203,0.0017175674438476562
