parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0,66,55090,0,0,31.521957164389264,31.344881279928376,0.3469956384076489,72.58604656305461,0.0004910972779584562,0.0004754066467285156,0.0003497600555419922,0.004290103912353516
