parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0.8912509381337456,13,49825,157,432,32.859099032877445,30.52823691082532,13.78498378190059,961.360106015695,0.001215940752172368,0.0011279582977294922,0.000774383544921875,0.008491277694702148
0.9085175756516868,13,49517,157,740,33.12885683813341,30.743898365878668,15.266440104141495,961.3601931703737,0.0013261192360577798,0.0013276338577270508,0.0007603168487548828,0.009113073348999023
0.9261187281287935,13,48797,157,1460,33.59955870072735,31.089655383904912,13.777314637292571,962.52572382962,0.0013546985783464648,0.0014448165893554688,0.0007827281951904297,0.006990194320678711
0.9440608762859234,13,46696,157,3561,34.343083387556085,31.79562928082412,13.640475589073576,962.5248725258688,0.0014763750151852724,0.0014824867248535156,0.0007793903350830078,0.0035104751586914062
0.9623506263980885,14,41729,156,8528,36.6159964862063,33.624643152821015,15.167589943493553,962.8445772015245,0.0014992512012702239,0.0014835596084594727,0.0007796287536621094,0.003947257995605469
0.9809947127268773,47,34026,123,16231,42.35994573619645,38.218448130964106,4.9149012872148,964.1520161085099,0.0014952486281221377,0.0014829635620117188,0.0007801055908203125,0.0034971237182617188
1.0,170,0,0,50257,11835.90763096231,9251.74453977245,39.81494710118819,27019.399815031655,0.0015188547477477112,0.001481771469116211,0.001066446304321289,0.008236408233642578
