parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,127,24441,5,9295,32.07946690933895,31.225220387164914,3.5128535264717424,72.81374263919504,0.00929407321010416,0.009215354919433594,0.0008108615875244141,0.022162437438964844
1.7782794100389228,126,26764,6,6972,32.37993883210294,31.35518518421241,10.327908955317568,70.53851834225702,0.006771894069054927,0.0057849884033203125,0.0007946491241455078,0.02140355110168457
3.1622776601683795,128,29105,4,4631,32.17452273258966,31.299241655393633,5.0037419752584285,70.45110932923443,0.004567528047958625,0.003580808639526367,0.0007927417755126953,0.016935110092163086
5.623413251903491,126,30902,6,2834,32.126417401733185,31.292315376207384,4.065666839836626,70.31933604371687,0.003021891788730086,0.002169370651245117,0.0007579326629638672,0.015107154846191406
10.0,126,32281,6,1455,32.34496410028615,31.542668807313554,4.1224258719913,77.94771718523295,0.0019014987225454058,0.0013210773468017578,0.0007603168487548828,0.012343645095825195
17.78279410038923,126,33178,6,558,32.821716399888366,31.921367082343377,2.0347474501434752,77.87854519550389,0.0012497899608482812,0.0008287429809570312,0.0007576942443847656,0.006212711334228516
31.622776601683793,116,33576,16,160,33.99593413403797,32.66745563435663,1.4056781358416501,77.27338416729263,0.0009706728917700739,0.0008182525634765625,0.0007560253143310547,0.0034999847412109375
56.23413251903491,72,33707,60,29,34.98838010607372,33.23353940487502,1.4056781358416501,85.15394858866594,0.0008759337034714765,0.0008151531219482422,0.0007545948028564453,0.005864381790161133
100.0,16,33730,116,6,35.54487277109204,33.33142492818554,1.405678138459669,92.97812085083102,0.0008286571225723016,0.0008144378662109375,0.0007560253143310547,0.0019350051879882812
177.82794100389228,0,33736,132,0,35.802098030713495,33.369772411231494,1.4056781358416501,92.97812085045159,0.0008194702754062235,0.0008132457733154297,0.0007545948028564453,0.0013875961303710938
316.22776601683796,0,33736,132,0,35.802098030713495,33.369772411231494,1.4056781358416501,92.97812085045159,0.0008171064002008429,0.0008130073547363281,0.0007541179656982422,0.0010256767272949219
562.341325190349,0,33736,132,0,35.802098030713495,33.369772411231494,1.4056781358416501,92.97812085045159,0.0008161314920903637,0.0008122920989990234,0.0007517337799072266,0.0009865760803222656
1000.0,0,33736,132,0,35.802098030713495,33.369772411231494,1.4056781358416501,92.97812085045159,0.0008310526176666821,0.0008130073547363281,0.00075531005859375,0.005992412567138672
