parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0,0,53934,17,0,30.694308203218185,29.354897880256818,2.4057177647253014,119.45955224307008,8.468247630113473e-06,8.344650268554688e-06,2.384185791015625e-07,1.6927719116210938e-05
