parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,18,37664,0,16269,27.176348226209246,26.57383639115345,1.092355932892322,67.14039693787832,0.00854655813829543,0.00899362564086914,0.0008051395416259766,0.023944377899169922
1.7782794100389228,18,40762,0,13171,27.614114010147667,26.919735062424508,5.642635842553215,61.57358799724977,0.006962145642512659,0.007298111915588379,0.0007638931274414062,0.021870136260986328
3.1622776601683795,18,44731,0,9202,28.085226154398878,27.40850171183437,5.57855565795672,66.76658889058466,0.004854335862922278,0.004404425621032715,0.0007684230804443359,0.019522905349731445
5.623413251903491,18,48721,0,5212,28.61552569227359,27.999055291697278,1.110019937088938,98.66042556144794,0.0030268405112752156,0.0017006397247314453,0.0005850791931152344,0.018668174743652344
10.0,18,51747,0,2186,29.146678595686467,28.610044824439647,4.216607741195774,98.67514328279414,0.0016777787228059672,0.0008518695831298828,0.0005767345428466797,0.013067245483398438
17.78279410038923,18,53339,0,594,29.715651921994002,29.003730398517455,4.216608884806956,98.67895430688259,0.0010443616254685604,0.0008130073547363281,0.0005850791931152344,0.009893178939819336
31.622776601683793,18,53806,0,127,30.112313374925403,29.203719598437647,4.216608961011209,74.6652952361639,0.0008718372610205278,0.0008051395416259766,0.0005984306335449219,0.0055887699127197266
56.23413251903491,17,53922,1,11,30.306617589363423,29.273079617506735,2.4057177642272336,85.34496048325335,0.0008311168060224724,0.0008018016815185547,0.0005812644958496094,0.005072593688964844
100.0,16,53930,2,3,30.316077873211043,29.273079617506735,2.4057177642272336,85.34496048325335,0.0008255823502023771,0.0008003711700439453,0.0005826950073242188,0.003158092498779297
177.82794100389228,9,53932,9,1,30.43286854435513,29.280865111047852,2.4057177642272336,117.47442703464249,0.0008242096150092064,0.0007998943328857422,0.0005824565887451172,0.004047393798828125
316.22776601683796,1,53933,17,0,30.662308392101316,29.346236047652436,2.4057177642272336,119.45955224307008,0.0008193974845979843,0.0008003711700439453,0.0005736351013183594,0.0019731521606445312
562.341325190349,0,53933,18,0,30.694054484206386,29.354897880256818,2.4057177642272336,119.45955224082763,0.0008188499507240966,0.0008002519607543945,0.0005781650543212891,0.0018873214721679688
1000.0,0,53933,18,0,30.694054484206386,29.354897880256818,2.4057177642272336,119.45955224082763,0.0008166284892700445,0.0007998943328857422,0.0005698204040527344,0.0021500587463378906
