parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,64,33966,2,14172,32.234205717301705,31.567830750570337,4.711678156387831,88.11875839516182,0.0072987512886157025,0.007548093795776367,0.0008289813995361328,0.01590704917907715
1.7782794100389228,63,36728,3,11410,32.06237398235943,31.41714830160051,3.353976494323078,104.61049405437711,0.005781732300713322,0.005795955657958984,0.0007579326629638672,0.015093088150024414
3.1622776601683795,63,39826,3,8312,32.16087009320719,31.50405910736209,4.841523168474498,104.50650397650597,0.004363532061449556,0.004025816917419434,0.0007526874542236328,0.012304306030273438
5.623413251903491,63,42498,3,5640,32.248185087929,31.784273427727143,0.9700085888795008,102.2367064944508,0.0031140254508298525,0.0023316144943237305,0.0007531642913818359,0.015954017639160156
10.0,62,44724,4,3414,32.2108590526881,31.71934659124535,1.8416935744426826,102.23492742427361,0.0021478817693017104,0.0012625455856323242,0.0007526874542236328,0.012115955352783203
17.78279410038923,63,46276,3,1862,32.43201335939558,32.06163797358474,1.4814007150573916,101.73973955026162,0.0015077420818242694,0.0008456707000732422,0.0007526874542236328,0.009530305862426758
31.622776601683793,61,47302,5,836,32.670448891403915,32.38781350585864,2.670408431962725,102.56567157234544,0.0011082962308331438,0.0008199214935302734,0.0007505416870117188,0.008100748062133789
56.23413251903491,44,47922,22,216,33.148435081206465,32.413841372160896,1.2192619601592825,100.85330580798525,0.0008853583365250417,0.0007855892181396484,0.0007507801055908203,0.0062520503997802734
100.0,21,48106,45,32,33.65339297863009,32.796240995403146,1.2192619584447313,113.3893099724498,0.0008113242272723627,0.0007772445678710938,0.0007519721984863281,0.002991199493408203
177.82794100389228,3,48138,63,0,34.084024684540736,32.79608808498717,1.2192619590620917,117.78207057651917,0.0007973427155668975,0.0007761716842651367,0.0007491111755371094,0.0016596317291259766
316.22776601683796,0,48138,66,0,34.07853748636405,32.784813711229006,1.2192619595419223,117.78207057651917,0.0007954091751599949,0.0007762908935546875,0.000751495361328125,0.0010826587677001953
562.341325190349,0,48138,66,0,34.07853748636405,32.784813711229006,1.2192619595419223,117.78207057651917,0.0007971079687318273,0.0007762908935546875,0.0007493495941162109,0.006381511688232422
1000.0,0,48138,66,0,34.07853748636405,32.784813711229006,1.2192619595419223,117.78207057651917,0.0007936398841027607,0.0007762908935546875,0.0007503032684326172,0.0008907318115234375
