parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
50,35,34782,15,21,32.146987139865416,31.040553082305014,8.76220648278178,90.00796886865957,0.09205877054305303,0.08894753456115723,0.05767941474914551,0.17810320854187012
75,30,34801,20,2,32.45193546910461,31.1021386836336,8.76220648044518,90.00800481514837,0.09088555540357317,0.08921611309051514,0.05752110481262207,0.1678006649017334
