parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,48,25739,0,21473,28.52580723575932,28.20863110029385,0.3814090332232889,89.70861897423342,0.01260187710449952,0.012633204460144043,0.006448984146118164,0.022404909133911133
1.7782794100389228,48,26085,0,21127,28.54763959379573,28.234043171871235,0.3827242049942312,89.70490101545232,0.012180553421003049,0.012301087379455566,0.005751848220825195,0.0187985897064209
3.1622776601683795,48,26594,0,20618,28.662268363553636,28.29600108553465,0.38300467697197504,100.04358481906159,0.011537942378962886,0.01158130168914795,0.005231142044067383,0.020844459533691406
5.623413251903491,48,27254,0,19958,28.680456381400568,28.336780532713522,1.5075249169220644,100.04352548581838,0.01111607025089744,0.011191844940185547,0.002936840057373047,0.01926708221435547
10.0,47,27877,1,19335,28.75063991261603,28.461181013698663,0.4669288007711302,100.04352551404502,0.010622090414950722,0.010683774948120117,0.002084970474243164,0.018197298049926758
17.78279410038923,47,28691,1,18521,28.809924478324444,28.461345356525715,2.1750438663063965,100.04351964219929,0.010024126934514165,0.010143399238586426,0.0016276836395263672,0.01787543296813965
31.622776601683793,47,29762,1,17450,28.74976785568956,28.420716610260865,1.9376367371797203,100.52182908569057,0.009396381045369861,0.009578585624694824,0.001622915267944336,0.017941951751708984
56.23413251903491,48,31010,0,16202,28.724805560961034,28.50641980191833,0.747605874661844,127.28746254474488,0.008672441988842438,0.008864164352416992,0.0007741451263427734,0.016237735748291016
100.0,48,33202,0,14010,28.771747057731602,28.573999513014503,2.8983224601079134,88.56135375526839,0.007473980262023088,0.007490277290344238,0.0007617473602294922,0.01493072509765625
177.82794100389228,47,37296,1,9916,28.800395947552744,28.618583936356217,0.6425550508448529,83.3738683975199,0.0052645344210434835,0.005030393600463867,0.0007596015930175781,0.015484809875488281
316.22776601683796,41,46182,7,1030,29.518382901559757,29.100450138279474,1.4867839811101766,88.4480703291201,0.0012249379190754836,0.0008008480072021484,0.0007593631744384766,0.008222818374633789
562.341325190349,23,47205,25,7,30.11532246142447,29.418080053788845,1.5145546619204087,77.90014545481029,0.0008018187309020717,0.0007865428924560547,0.0007524490356445312,0.0016641616821289062
1000.0,0,47212,48,0,30.153655356689402,29.432342712288484,1.5145546598234352,77.90014545481029,0.0007904725707641182,0.0007848739624023438,0.0007529258728027344,0.0009791851043701172
