parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
1.0,0,29743,0,10598,27.216220970041178,27.404298258175608,9.7759154958767,48.575630138924886,0.006127918126954789,0.006079196929931641,0.0007674694061279297,0.013822793960571289
1.7782794100389228,0,32852,0,7489,27.546025731334904,27.71848644953041,10.043817920027132,51.52722336420972,0.004327994235253009,0.0041697025299072266,0.0007603168487548828,0.013047456741333008
3.1622776601683795,0,36766,0,3575,28.078337406704584,28.14779516967339,13.8553583361641,46.983476872630035,0.0024126178072130604,0.0016658306121826172,0.0007586479187011719,0.012058258056640625
5.623413251903491,0,39191,0,1150,28.810775906314873,28.679785234685,13.279226540909553,50.04454444925667,0.0013005055120589115,0.0008442401885986328,0.0007576942443847656,0.01046133041381836
10.0,0,39999,0,342,29.202107199050246,29.097943284162554,13.291768998196034,47.79658472968094,0.0009716506815550238,0.0008273124694824219,0.0007560253143310547,0.014098882675170898
17.78279410038923,0,40223,0,118,29.383191080042074,29.23988392024506,13.954567698681796,47.79705748653773,0.0008719914328366536,0.0008225440979003906,0.0007565021514892578,0.009136438369750977
31.622776601683793,0,40271,0,70,29.421188664369144,29.260239948077317,12.521432136355164,55.13718212728457,0.000845980771420337,0.0008203983306884766,0.0007545948028564453,0.009086370468139648
56.23413251903491,0,40307,0,34,29.491509512269847,29.287189320314077,12.521432136572077,55.13718212728457,0.0008307940591067058,0.0008203983306884766,0.0007526874542236328,0.008358240127563477
100.0,0,40325,0,16,29.50909267124533,29.28775893177069,8.294324920250459,71.20902226237915,0.000822594834278516,0.0008203983306884766,0.0007555484771728516,0.0064814090728759766
177.82794100389228,0,40329,0,12,29.484263405310184,29.28775893177069,8.294324920250459,55.13718212728457,0.0008191679381871973,0.0008192062377929688,0.0007550716400146484,0.005375862121582031
316.22776601683796,0,40338,0,3,29.481722760726512,29.28718931917121,8.294324920250459,55.13718212728457,0.0008176003395627784,0.0008187294006347656,0.0007555484771728516,0.0059010982513427734
562.341325190349,0,40341,0,0,29.481760959091947,29.28718932022057,8.294324920250459,55.13718212728457,0.0008104366173600048,0.0008184909820556641,0.0007548332214355469,0.0015745162963867188
1000.0,0,40341,0,0,29.481760959091947,29.28718932022057,8.294324920250459,55.13718212728457,0.0008089834935720248,0.0008180141448974609,0.0007541179656982422,0.0008828639984130859
