parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0.01,799,15309,3,5847,8.100983325529581,7.370870298401503,0.12121975331475367,65.80635243860782,0.0013244992426871376,0.0013070106506347656,0.0005397796630859375,0.005015373229980469
0.012589254117941675,799,15604,3,5552,8.022878883388337,7.394018064584813,0.06292112460094675,65.71172963617953,0.0012812951169644978,0.0012712478637695312,0.0005204677581787109,0.008050680160522461
0.015848931924611134,801,15878,1,5278,7.950975614135556,7.386477755462062,0.11417850764537622,61.41983610517802,0.0012306583634102166,0.0012559890747070312,0.0005159378051757812,0.00714874267578125
0.0199526231496888,801,16108,1,5048,7.982200823662556,7.292811656547006,0.028424151274033766,61.41940673198095,0.0011998890439608289,0.0012497901916503906,0.0005164146423339844,0.005792856216430664
0.025118864315095794,801,16364,1,4792,7.927563426889293,7.279524625148312,0.04601055952933533,65.40844964914464,0.001169739158965343,0.0012257099151611328,0.0005183219909667969,0.012084245681762695
0.03162277660168379,801,16558,1,4598,7.981788413768314,7.268091579516922,0.12097605384966567,61.25769620635211,0.0011333239967924779,0.0011911392211914062,0.0005168914794921875,0.005429506301879883
0.039810717055349734,801,16893,1,4263,7.90348183695213,7.212659708558336,0.15272863159154407,56.51036805129637,0.0011028827682462324,0.0010633468627929688,0.0005161762237548828,0.005535602569580078
0.05011872336272725,801,17203,1,3953,7.9191153943237484,7.109602389240712,0.17508114353165405,57.00855027513716,0.0010678526591698305,0.0009927749633789062,0.0005168914794921875,0.005434751510620117
0.06309573444801933,801,17581,1,3575,7.8516293536913215,7.027948719157385,0.17743281532296717,57.02252408013423,0.0010341424535014053,0.0009527206420898438,0.0005152225494384766,0.011974573135375977
0.07943282347242814,801,17919,1,3237,7.8867494740261295,7.158276099228214,0.05013780124387352,57.006144368262404,0.0009874803433580783,0.0009064674377441406,0.0005145072937011719,0.00394439697265625
0.1,800,18237,2,2919,7.892916097348784,7.122535567570894,0.01084211668020033,59.61501589269345,0.0009483078853242925,0.0008370876312255859,0.0005156993865966797,0.0034940242767333984
0.12589254117941676,801,18582,1,2574,7.950919567879879,7.158552770565741,0.011467588014345593,59.61520438979263,0.0009181292319832164,0.0008292198181152344,0.0005147457122802734,0.00490570068359375
0.15848931924611143,801,18948,1,2208,7.9570361021142455,7.236055282455214,0.06404376494650205,59.38832859674711,0.0008880052604593307,0.0008223056793212891,0.0005145072937011719,0.004976511001586914
0.19952623149688797,801,19259,1,1897,8.034129128702421,7.364411648633666,0.06425006601465186,59.36525484370119,0.0008628986933716682,0.0008161067962646484,0.0005147457122802734,0.005281209945678711
0.25118864315095807,800,19650,2,1506,8.097106861949035,7.424921565023247,0.055403828856894564,59.34219462042365,0.000836104968957898,0.0008089542388916016,0.0005154609680175781,0.00654149055480957
0.31622776601683794,799,19948,3,1208,8.15773890052517,7.3026063255371145,0.0627050237576782,59.88511207516471,0.0008112019763462815,0.0007343292236328125,0.0005154609680175781,0.004126548767089844
0.3981071705534973,798,20226,4,930,8.093669507128528,7.25550146964204,0.05948340036537127,60.021442155969474,0.0007955932822152812,0.0007212162017822266,0.0005142688751220703,0.004346370697021484
0.5011872336272725,796,20475,6,681,8.12831272021271,7.340243018624489,0.07600213605067462,59.99539905486992,0.0007771588484495009,0.0007154941558837891,0.0005147457122802734,0.005042314529418945
0.6309573444801934,795,20676,7,480,8.0278415196644,7.390123902138619,0.061882073014022584,59.96406947231605,0.0007662241686550722,0.0007109642028808594,0.0005147457122802734,0.0042994022369384766
0.7943282347242817,792,20805,10,351,8.2054265367127,7.500727142351467,0.059126575065236144,67.03350280029898,0.0007600465141486126,0.0007085800170898438,0.0005147457122802734,0.005158901214599609
1.0,787,20925,15,231,8.283193225355879,7.468758082307479,0.07070675100551305,62.26414298816862,0.0007534835248554195,0.0007078647613525391,0.0005123615264892578,0.0046672821044921875
1.2589254117941675,781,20996,21,160,8.401605824760093,7.495254541596507,0.07428605880208757,62.17609536864111,0.000748523876716068,0.0007064342498779297,0.0005140304565429688,0.00460505485534668
1.584893192461114,772,21034,30,122,8.567128220941417,7.583916756873837,0.04944436982208541,76.95169646081483,0.000744565118116801,0.0007059574127197266,0.0005135536193847656,0.005065441131591797
1.9952623149688808,759,21064,43,92,8.983929435252161,7.765632970688398,0.0494443703665527,77.35970552236776,0.0007385318909534692,0.000705718994140625,0.0005135536193847656,0.0022776126861572266
2.5118864315095824,747,21076,55,80,9.182959365873726,7.842178135654546,0.04944436804187672,85.64674634048335,0.0007421665115520418,0.0007050037384033203,0.0005147457122802734,0.01354074478149414
3.1622776601683795,739,21078,63,78,9.291803620039103,7.865834326599022,0.04944436985647132,85.92023891007955,0.0007388401441424764,0.0007050037384033203,0.0005140304565429688,0.013041496276855469
3.981071705534973,736,21084,66,72,9.193850915919304,7.877660573693847,0.04944436804187672,74.82441401423057,0.0007378764411661571,0.0007052421569824219,0.0005133152008056641,0.006623983383178711
5.011872336272725,736,21087,66,69,9.195977261622328,7.870346463910922,0.049444367531795375,74.8244140099967,0.0007356949514284212,0.0007052421569824219,0.0005125999450683594,0.0049860477447509766
6.309573444801936,695,21052,107,104,9.570352092993593,8.176965861404808,0.049444368655115874,74.86500613494533,0.0007329847243873847,0.0007052421569824219,0.0005133152008056641,0.004405975341796875
7.943282347242821,659,21021,143,135,10.203766166473864,8.57398620431694,0.05087281345863107,74.9291926957852,0.0007366962069779918,0.0007050037384033203,0.0005137920379638672,0.008716106414794922
