parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max,time_avg,time_median,time_min,time_max
0.01,0,21122,814,22,19.630675960225314,16.049574702683728,0.722643123270347,91.08228399240049,0.044416768074328455,0.04257702827453613,0.02434515953063965,0.09069085121154785
0.015848931924611134,0,21109,814,35,19.655662626685974,16.04957398457939,0.7226330155130937,91.08228398799713,0.044253432022343026,0.04233360290527344,0.023230791091918945,0.08437490463256836
0.025118864315095794,2,21087,812,57,19.646332512903356,16.041082509272904,0.7226056182341878,91.08228402075092,0.04419576832587125,0.04216742515563965,0.02448415756225586,0.0810847282409668
0.039810717055349734,3,21065,811,79,19.66259394999756,16.020510709723403,0.7225890787539069,91.08272836824386,0.04405885325423918,0.04240584373474121,0.02398848533630371,0.08719992637634277
0.06309573444801933,6,21012,808,132,19.676197134246703,16.04642339971249,0.41209931251196247,91.0830369889195,0.04407356500552408,0.04224276542663574,0.023391246795654297,0.08425664901733398
0.1,13,20932,801,212,19.63184949180437,16.035483964347677,0.41223557633535896,91.08440709766873,0.044068054147099,0.04222559928894043,0.017933130264282227,0.0834956169128418
0.15848931924611143,29,20821,785,323,19.512753918385005,15.919501463226828,0.2516254133104197,91.08515175319552,0.04402591305932715,0.0421602725982666,0.01833510398864746,0.08788609504699707
0.25118864315095807,50,20629,764,515,19.549306128566602,15.778356652907242,0.4095349326496304,91.0772083387565,0.04395097869285089,0.04226088523864746,0.018144607543945312,0.08234548568725586
0.3981071705534973,83,20374,731,770,19.279739614003155,15.590990606011413,0.25764866880215104,91.23709234975537,0.04387750763229918,0.042120933532714844,0.017421245574951172,0.08449769020080566
0.6309573444801934,161,19947,653,1197,19.05091605563008,15.4289937313504,0.20583597880917284,91.21753096058441,0.0435009959434343,0.04170513153076172,0.017372608184814453,0.09010434150695801
1.0,288,19561,526,1583,17.391059523235814,13.716147329202299,0.30268176733518737,91.12080334169134,0.04220138066086551,0.04037165641784668,0.017286062240600586,0.08823084831237793
1.584893192461114,444,19491,370,1653,14.536464036610642,10.88819229308859,0.0834620669943693,90.11112878130623,0.040021708745842224,0.039155006408691406,0.017369747161865234,0.08401060104370117
2.5118864315095824,640,20010,174,1134,10.440387053608607,8.385495887218017,0.0567394845716365,89.6650406987232,0.03609054726181054,0.03772377967834473,0.016315937042236328,0.10049843788146973
3.981071705534973,754,20723,60,421,8.629617272291766,7.548267143344681,0.08106985730432942,74.98127227650235,0.0316311766993681,0.027183055877685547,0.015673160552978516,0.08604788780212402
6.309573444801936,779,21028,35,116,8.497524718466517,7.662432427735121,0.03280574391601141,73.9083203686188,0.029745588208913876,0.026849746704101562,0.016484737396240234,0.08258485794067383
10.0,790,21117,24,27,8.580572620951038,7.816535710538538,0.018724169018808665,73.23765675691685,0.02926168538398965,0.026788949966430664,0.015737056732177734,0.07715392112731934
15.848931924611142,787,21120,27,24,8.691799741329103,8.014775369997224,0.018724169018808665,73.23765675691685,0.029142692918458307,0.026785612106323242,0.015848398208618164,0.08405089378356934
25.11886431509582,557,21137,257,7,12.126519818310946,10.063590037594516,0.26571599570475796,81.72611237614474,0.027824824523223043,0.02579045295715332,0.01599884033203125,0.07774901390075684
39.810717055349734,49,21144,765,0,19.51825722809004,15.985161292968304,0.5441810300327384,91.11624175559828,0.024614479558615,0.02417755126953125,0.015848636627197266,0.06985664367675781
63.095734448019364,0,21144,814,0,19.59651790527901,16.032951738231596,0.544185172174153,91.08228389598817,0.02440569596236419,0.02414107322692871,0.015807390213012695,0.053635358810424805
100.0,0,21144,814,0,19.59651790527901,16.032951738231596,0.544185172174153,91.08228389598817,0.0244144487132095,0.024165630340576172,0.01580810546875,0.06328225135803223
