parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max
1.0,281,19515,531,1631,11.630867987658732,9.772453139682273,0.2523022056616846,54.94632368734647
2.51188643150958,640,19996,172,1150,8.643814342591494,7.7010076998805435,0.014614216761374959,54.22555013940099
6.309573444801933,757,21024,55,122,8.354662368764606,7.704701387614206,0.01896672629241396,50.13217123365177
15.848931924611142,126,21144,686,2,11.818475135077595,10.56627325636322,0.2878518507623978,52.07597806380391
39.810717055349734,0,21146,812,0,12.363668650879703,10.848126832175828,0.18701546241541162,54.88707118733682
100.0,0,21146,812,0,12.363668650879703,10.848126832175828,0.18701546241541162,54.88707118733682
