23,25,28,30,29,34,41,40,39,42,32,31,38,37,36,43,35,26,27,45,44,33
0.0013892650604248047,0.0014393329620361328,0.0013930797576904297
0.0013985633850097656,0.0010423660278320312,0.0014042854309082031
0.0014929771423339844,0.0014312267303466797
0.0014615058898925781,0.00145721435546875,0.0010917186737060547
0.0014562606811523438,0.0014564990997314453
0.0015187263488769531
0.0015704631805419922,0.0011987686157226562,0.0015711784362792969,0.0012001991271972656,0.0011982917785644531,0.0008673667907714844,0.0015773773193359375,0.0011975765228271484,0.0015654563903808594,0.0015683174133300781,0.0015740394592285156,0.001210927963256836,0.001211404800415039,0.0011987686157226562,0.0015592575073242188,0.0012011528015136719,0.0015769004821777344,0.0012035369873046875,0.0012028217315673828,0.0012006759643554688,0.001575469970703125,0.0015635490417480469,0.001569986343383789,0.0012040138244628906,0.00119781494140625,0.0015723705291748047,0.0015714168548583984,0.0012063980102539062,0.0015854835510253906,0.001642465591430664,0.001241922378540039,0.0015692710876464844,0.0015664100646972656,0.0012083053588867188,0.0012054443359375,0.0015704631805419922,0.0015671253204345703,0.0015826225280761719,0.001196146011352539,0.0012049674987792969,0.0015707015991210938,0.0015697479248046875,0.0015742778778076172,0.0012087821960449219,0.0012061595916748047,0.0012099742889404297
0.0011911392211914062,0.0011861324310302734,0.0012192726135253906,0.00156402587890625,0.0015573501586914062,0.0011866092681884766,0.0011899471282958984,0.0011909008026123047,0.0011894702911376953,0.0011949539184570312,0.0011906623840332031,0.0011868476867675781,0.0011854171752929688,0.0011868476867675781,0.0011892318725585938,0.0015611648559570312,0.0015537738800048828,0.0011928081512451172,0.0015611648559570312,0.0011966228485107422,0.001558542251586914,0.001188516616821289,0.001560211181640625,0.001569986343383789,0.0011930465698242188,0.0015711784362792969,0.0015628337860107422,0.0015540122985839844
0.0011816024780273438,0.001169443130493164,0.001547098159790039,0.0011799335479736328,0.001188516616821289,0.0011768341064453125,0.0015451908111572266,0.0011832714080810547,0.001546621322631836,0.0015385150909423828,0.001547098159790039,0.001544952392578125,0.0015401840209960938,0.0011763572692871094,0.0015490055084228516,0.0015530586242675781,0.001178741455078125,0.0011878013610839844,0.0011801719665527344,0.001178741455078125,0.0015599727630615234,0.001186370849609375,0.0015516281127929688,0.0015530586242675781,0.001542806625366211,0.0015535354614257812,0.0015413761138916016,0.0011777877807617188,0.0012121200561523438,0.001550436019897461,0.0015594959259033203,0.0015532970428466797
0.0015759468078613281,0.0012121200561523438,0.001207590103149414,0.0015745162963867188,0.001211404800415039,0.0015816688537597656,0.0012097358703613281,0.0012123584747314453,0.0015811920166015625,0.0015757083892822266,0.0012171268463134766,0.0015971660614013672,0.0012211799621582031,0.0015854835510253906,0.0012204647064208984,0.0012104511260986328,0.0015866756439208984,0.0012164115905761719,0.0015826225280761719
0.0011072158813476562,0.0011174678802490234
0.001470804214477539,0.00146484375,0.0014748573303222656
0.00153350830078125,0.0011737346649169922,0.0011692047119140625,0.001547098159790039,0.0015320777893066406,0.0011756420135498047,0.001178741455078125,0.0015377998352050781,0.0011801719665527344,0.0011794567108154297,0.0015516281127929688
0.0015761852264404297,0.0015287399291992188,0.0011653900146484375,0.0015230178833007812,0.0011730194091796875,0.0011699199676513672,0.0015227794647216797,0.0015246868133544922,0.001165628433227539
0.0011489391326904297,0.0015263557434082031,0.0015141963958740234,0.0011599063873291016,0.0015244483947753906,0.0015480518341064453
0.0015869140625,0.0012409687042236328,0.0016052722930908203,0.001592874526977539,0.0015869140625,0.0012273788452148438,0.001224517822265625,0.0015935897827148438,0.0012235641479492188,0.001262664794921875,0.0015919208526611328,0.001588582992553711,0.0015869140625
0.0011377334594726562
0.0010585784912109375,0.00141143798828125
0.0014371871948242188,0.001435995101928711,0.0014400482177734375
0.0007920265197753906
0.0015916824340820312,0.001245260238647461,0.0015971660614013672,0.0012392997741699219,0.001603841781616211,0.0016050338745117188,0.0012259483337402344,0.0016074180603027344,0.0015997886657714844,0.0013451576232910156,0.0015988349914550781
0.0015001296997070312
