parameter,tp,tn,fn,fp,error_avg,error_median,error_min,error_max
1.0,293,19558,520,1587,45.624190111582536,29.773945972825604,0.23650704274240456,405.4837717042707
2.51188643150958,653,20025,160,1120,18.944470650037402,9.2171139357892,0.25705401579875387,371.20301634680254
6.309573444801933,788,21053,25,92,9.2320697257111,7.654011964556543,0.2206989396672787,366.67551344360305
15.848931924611142,802,21134,11,11,9.208137490511819,7.668559732030912,0.24767272003077248,366.67908733803546
39.810717055349734,802,21134,11,11,9.208137490511819,7.668559732030912,0.24767272003077248,366.67908733803546
100.0,503,21144,310,1,33.242825711067496,15.77988829597081,0.17073066612476678,363.4017076151589
